ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-185,STATE_17010000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-186,STATE_19580000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-187,STATE_16750000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-188,STATE_17660000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-189,STATE_6750000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-190,STATE_4680000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-191,STATE_8970000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-192,STATE_16210000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-193,STATE_2030000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-194,STATE_6420000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-195,STATE_15950000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-196,STATE_10150000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-197,STATE_18870000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-198,STATE_2990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-199,STATE_4050000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-200,STATE_16820000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-201,STATE_18440000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-202,STATE_2680000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-203,STATE_13990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-204,STATE_18830000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-205,STATE_12280000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-206,STATE_16440000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-207,STATE_10100000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-208,STATE_17180000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-209,STATE_19330000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-210,STATE_12360000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-211,STATE_16170000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-212,STATE_13020000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-213,STATE_10060000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-214,STATE_13380000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-215,STATE_13590000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-216,STATE_8740000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-217,STATE_16940000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-218,STATE_15490000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-219,STATE_14050000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-220,STATE_19390000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-221,STATE_5990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-222,STATE_11080000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-223,STATE_5340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-224,STATE_9790000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-225,STATE_17110000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-226,STATE_8510000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-227,STATE_16960000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-228,STATE_18910000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-229,STATE_15130000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-230,STATE_6210000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-231,STATE_15610000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-232,STATE_2270000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-233,STATE_16090000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-234,STATE_16220000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-235,STATE_15760000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-236,STATE_6120000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-237,STATE_12880000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-238,STATE_5260000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-239,STATE_15600000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-240,STATE_7110000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-241,STATE_11710000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-242,STATE_4670000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-243,STATE_12760000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-244,STATE_6430000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-245,STATE_13410000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-246,STATE_8880000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-247,STATE_18650000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-248,STATE_2710000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-249,STATE_11210000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-250,STATE_5630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-251,STATE_13660000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-252,STATE_11490000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-253,STATE_15020000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-254,STATE_9200000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-255,STATE_15430000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-256,STATE_5080000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-257,STATE_15150000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-258,STATE_19430000,posterior.trees,true,sample,bayesian,years,Kitchen2009
